timestamp_ms,VOC_raw,VOC_voltage,raw_ch0,raw_ch1,raw_ch2,raw_ch3,raw_ch4,raw_ch5,raw_ch6,raw_ch7,raw_ch8,raw_ch9,raw_ch10,raw_ch11,reflect_ch0,reflect_ch1,reflect_ch2,reflect_ch3,reflect_ch4,reflect_ch5,reflect_ch6,reflect_ch7,reflect_ch8,reflect_ch9,reflect_ch10,reflect_ch11,absorb_ch0,absorb_ch1,absorb_ch2,absorb_ch3,absorb_ch4,absorb_ch5,absorb_ch6,absorb_ch7,absorb_ch8,absorb_ch9,absorb_ch10,absorb_ch11,CFU_value,label
228561,0,0,0,0,0,0,10,0,0,6,31,2,10,0,nan,nan,nan,nan,1.111,nan,nan,1.2,1.148,2,1.111,nan,nan,nan,nan,nan,-0.046,nan,nan,-0.079,-0.06,-0.301,-0.046,nan,500,Spoiled
229631,0,0,0,1,0,0,10,0,0,6,31,2,10,0,nan,inf,nan,nan,1.111,nan,nan,1.2,1.148,2,1.111,nan,nan,inf,nan,nan,-0.046,nan,nan,-0.079,-0.06,-0.301,-0.046,nan,500,Spoiled
230700,0,0,0,0,0,0,10,0,0,6,31,2,10,0,nan,nan,nan,nan,1.111,nan,nan,1.2,1.148,2,1.111,nan,nan,nan,nan,nan,-0.046,nan,nan,-0.079,-0.06,-0.301,-0.046,nan,500,Spoiled
231769,0,0,0,1,0,0,10,0,0,6,31,2,10,0,nan,inf,nan,nan,1.111,nan,nan,1.2,1.148,2,1.111,nan,nan,inf,nan,nan,-0.046,nan,nan,-0.079,-0.06,-0.301,-0.046,nan,500,Spoiled
232837,0,0,0,1,0,0,10,0,0,6,31,2,10,0,nan,inf,nan,nan,1.111,nan,nan,1.2,1.148,2,1.111,nan,nan,inf,nan,nan,-0.046,nan,nan,-0.079,-0.06,-0.301,-0.046,nan,500,Spoiled
233906,0,0,0,1,0,0,10,0,0,6,31,2,10,0,nan,inf,nan,nan,1.111,nan,nan,1.2,1.148,2,1.111,nan,nan,inf,nan,nan,-0.046,nan,nan,-0.079,-0.06,-0.301,-0.046,nan,500,Spoiled
234976,0,0,0,1,0,0,10,0,0,6,31,2,10,0,nan,inf,nan,nan,1.111,nan,nan,1.2,1.148,2,1.111,nan,nan,inf,nan,nan,-0.046,nan,nan,-0.079,-0.06,-0.301,-0.046,nan,500,Spoiled
236045,0,0,0,0,0,0,10,0,0,6,31,2,10,0,nan,nan,nan,nan,1.111,nan,nan,1.2,1.148,2,1.111,nan,nan,nan,nan,nan,-0.046,nan,nan,-0.079,-0.06,-0.301,-0.046,nan,500,Spoiled
237114,0,0,0,0,0,0,10,0,0,6,31,1,10,0,nan,nan,nan,nan,1.111,nan,nan,1.2,1.148,1,1.111,nan,nan,nan,nan,nan,-0.046,nan,nan,-0.079,-0.06,0,-0.046,nan,500,Spoiled
238184,0,0,0,0,0,0,10,0,0,6,31,2,10,0,nan,nan,nan,nan,1.111,nan,nan,1.2,1.148,2,1.111,nan,nan,nan,nan,nan,-0.046,nan,nan,-0.079,-0.06,-0.301,-0.046,nan,500,Spoiled
239253,0,0,0,0,0,0,10,0,0,6,31,2,10,0,nan,nan,nan,nan,1.111,nan,nan,1.2,1.148,2,1.111,nan,nan,nan,nan,nan,-0.046,nan,nan,-0.079,-0.06,-0.301,-0.046,nan,500,Spoiled
240322,0,0,0,0,0,0,10,0,1,6,31,2,10,0,nan,nan,nan,nan,1.111,nan,inf,1.2,1.148,2,1.111,nan,nan,nan,nan,nan,-0.046,nan,inf,-0.079,-0.06,-0.301,-0.046,nan,500,Spoiled
241392,0,0,0,0,0,0,10,0,1,6,31,2,10,0,nan,nan,nan,nan,1.111,nan,inf,1.2,1.148,2,1.111,nan,nan,nan,nan,nan,-0.046,nan,inf,-0.079,-0.06,-0.301,-0.046,nan,500,Spoiled
242462,0,0,0,0,0,0,10,0,0,6,31,1,10,0,nan,nan,nan,nan,1.111,nan,nan,1.2,1.148,1,1.111,nan,nan,nan,nan,nan,-0.046,nan,nan,-0.079,-0.06,0,-0.046,nan,500,Spoiled
243532,0,0,0,1,0,0,10,0,0,6,31,2,10,0,nan,inf,nan,nan,1.111,nan,nan,1.2,1.148,2,1.111,nan,nan,inf,nan,nan,-0.046,nan,nan,-0.079,-0.06,-0.301,-0.046,nan,500,Spoiled
244600,0,0,0,0,0,0,10,0,0,6,31,1,10,0,nan,nan,nan,nan,1.111,nan,nan,1.2,1.148,1,1.111,nan,nan,nan,nan,nan,-0.046,nan,nan,-0.079,-0.06,0,-0.046,nan,500,Spoiled
245670,0,0,0,0,0,0,10,0,0,6,31,2,10,0,nan,nan,nan,nan,1.111,nan,nan,1.2,1.148,2,1.111,nan,nan,nan,nan,nan,-0.046,nan,nan,-0.079,-0.06,-0.301,-0.046,nan,500,Spoiled
246738,0,0,0,1,0,0,10,0,1,6,31,2,10,0,nan,inf,nan,nan,1.111,nan,inf,1.2,1.148,2,1.111,nan,nan,inf,nan,nan,-0.046,nan,inf,-0.079,-0.06,-0.301,-0.046,nan,500,Spoiled
247807,0,0,0,0,0,0,10,0,0,6,31,2,10,0,nan,nan,nan,nan,1.111,nan,nan,1.2,1.148,2,1.111,nan,nan,nan,nan,nan,-0.046,nan,nan,-0.079,-0.06,-0.301,-0.046,nan,500,Spoiled
248877,0,0,0,0,0,0,10,0,0,6,31,1,10,0,nan,nan,nan,nan,1.111,nan,nan,1.2,1.148,1,1.111,nan,nan,nan,nan,nan,-0.046,nan,nan,-0.079,-0.06,0,-0.046,nan,500,Spoiled
249947,0,0,0,1,0,0,10,0,0,6,31,1,10,0,nan,inf,nan,nan,1.111,nan,nan,1.2,1.148,1,1.111,nan,nan,inf,nan,nan,-0.046,nan,nan,-0.079,-0.06,0,-0.046,nan,500,Spoiled
251017,0,0,1,0,0,0,10,0,0,6,31,2,10,0,inf,nan,nan,nan,1.111,nan,nan,1.2,1.148,2,1.111,nan,inf,nan,nan,nan,-0.046,nan,nan,-0.079,-0.06,-0.301,-0.046,nan,500,Spoiled
252087,0,0,0,1,0,0,10,0,0,6,31,2,10,0,nan,inf,nan,nan,1.111,nan,nan,1.2,1.148,2,1.111,nan,nan,inf,nan,nan,-0.046,nan,nan,-0.079,-0.06,-0.301,-0.046,nan,500,Spoiled
253156,0,0,0,0,0,0,10,0,0,6,31,1,10,0,nan,nan,nan,nan,1.111,nan,nan,1.2,1.148,1,1.111,nan,nan,nan,nan,nan,-0.046,nan,nan,-0.079,-0.06,0,-0.046,nan,500,Spoiled
254224,0,0,0,0,0,0,10,0,0,6,31,1,10,0,nan,nan,nan,nan,1.111,nan,nan,1.2,1.148,1,1.111,nan,nan,nan,nan,nan,-0.046,nan,nan,-0.079,-0.06,0,-0.046,nan,500,Spoiled
255294,0,0,0,1,0,0,10,0,0,6,31,2,10,0,nan,inf,nan,nan,1.111,nan,nan,1.2,1.148,2,1.111,nan,nan,inf,nan,nan,-0.046,nan,nan,-0.079,-0.06,-0.301,-0.046,nan,500,Spoiled
256363,0,0,0,0,0,0,10,0,0,6,31,2,10,0,nan,nan,nan,nan,1.111,nan,nan,1.2,1.148,2,1.111,nan,nan,nan,nan,nan,-0.046,nan,nan,-0.079,-0.06,-0.301,-0.046,nan,500,Spoiled
257432,0,0,0,0,0,0,10,0,0,6,31,2,10,0,nan,nan,nan,nan,1.111,nan,nan,1.2,1.148,2,1.111,nan,nan,nan,nan,nan,-0.046,nan,nan,-0.079,-0.06,-0.301,-0.046,nan,500,Spoiled
258501,0,0,0,0,0,0,10,0,0,6,31,2,10,0,nan,nan,nan,nan,1.111,nan,nan,1.2,1.148,2,1.111,nan,nan,nan,nan,nan,-0.046,nan,nan,-0.079,-0.06,-0.301,-0.046,nan,500,Spoiled
259570,0,0,0,0,0,0,10,0,0,6,31,1,10,0,nan,nan,nan,nan,1.111,nan,nan,1.2,1.148,1,1.111,nan,nan,nan,nan,nan,-0.046,nan,nan,-0.079,-0.06,0,-0.046,nan,500,Spoiled
260638,0,0,0,0,0,0,10,0,0,6,31,2,10,0,nan,nan,nan,nan,1.111,nan,nan,1.2,1.148,2,1.111,nan,nan,nan,nan,nan,-0.046,nan,nan,-0.079,-0.06,-0.301,-0.046,nan,500,Spoiled
261706,0,0,0,0,0,0,10,0,0,6,31,2,10,0,nan,nan,nan,nan,1.111,nan,nan,1.2,1.148,2,1.111,nan,nan,nan,nan,nan,-0.046,nan,nan,-0.079,-0.06,-0.301,-0.046,nan,500,Spoiled
262776,0,0,0,0,0,0,10,0,0,6,31,2,10,0,nan,nan,nan,nan,1.111,nan,nan,1.2,1.148,2,1.111,nan,nan,nan,nan,nan,-0.046,nan,nan,-0.079,-0.06,-0.301,-0.046,nan,500,Spoiled
263845,0,0,0,1,0,0,10,0,0,6,31,2,10,0,nan,inf,nan,nan,1.111,nan,nan,1.2,1.148,2,1.111,nan,nan,inf,nan,nan,-0.046,nan,nan,-0.079,-0.06,-0.301,-0.046,nan,500,Spoiled
264915,0,0,0,0,0,0,9,2,0,6,31,2,10,0,nan,nan,nan,nan,1,inf,nan,1.2,1.148,2,1.111,nan,nan,nan,nan,nan,0,inf,nan,-0.079,-0.06,-0.301,-0.046,nan,500,Spoiled
265983,0,0,0,1,0,0,10,0,1,6,31,2,10,0,nan,inf,nan,nan,1.111,nan,inf,1.2,1.148,2,1.111,nan,nan,inf,nan,nan,-0.046,nan,inf,-0.079,-0.06,-0.301,-0.046,nan,500,Spoiled
267052,0,0,0,1,0,0,10,0,0,6,31,1,10,0,nan,inf,nan,nan,1.111,nan,nan,1.2,1.148,1,1.111,nan,nan,inf,nan,nan,-0.046,nan,nan,-0.079,-0.06,0,-0.046,nan,500,Spoiled
268122,0,0,0,0,0,0,10,0,0,6,31,1,10,0,nan,nan,nan,nan,1.111,nan,nan,1.2,1.148,1,1.111,nan,nan,nan,nan,nan,-0.046,nan,nan,-0.079,-0.06,0,-0.046,nan,500,Spoiled
269190,0,0,0,0,0,0,10,0,0,6,31,2,10,0,nan,nan,nan,nan,1.111,nan,nan,1.2,1.148,2,1.111,nan,nan,nan,nan,nan,-0.046,nan,nan,-0.079,-0.06,-0.301,-0.046,nan,500,Spoiled
270260,0,0,0,0,0,0,10,0,0,6,31,2,10,0,nan,nan,nan,nan,1.111,nan,nan,1.2,1.148,2,1.111,nan,nan,nan,nan,nan,-0.046,nan,nan,-0.079,-0.06,-0.301,-0.046,nan,500,Spoiled
271330,0,0,0,0,0,0,10,0,0,6,31,1,10,0,nan,nan,nan,nan,1.111,nan,nan,1.2,1.148,1,1.111,nan,nan,nan,nan,nan,-0.046,nan,nan,-0.079,-0.06,0,-0.046,nan,500,Spoiled
272399,0,0,0,1,0,0,10,0,0,6,31,2,10,0,nan,inf,nan,nan,1.111,nan,nan,1.2,1.148,2,1.111,nan,nan,inf,nan,nan,-0.046,nan,nan,-0.079,-0.06,-0.301,-0.046,nan,500,Spoiled
273468,0,0,0,0,0,0,10,0,0,6,31,2,10,0,nan,nan,nan,nan,1.111,nan,nan,1.2,1.148,2,1.111,nan,nan,nan,nan,nan,-0.046,nan,nan,-0.079,-0.06,-0.301,-0.046,nan,500,Spoiled
274537,0,0,1,0,0,0,10,0,0,6,31,2,10,0,inf,nan,nan,nan,1.111,nan,nan,1.2,1.148,2,1.111,nan,inf,nan,nan,nan,-0.046,nan,nan,-0.079,-0.06,-0.301,-0.046,nan,500,Spoiled
275607,0,0,0,0,0,0,10,0,0,6,31,2,10,0,nan,nan,nan,nan,1.111,nan,nan,1.2,1.148,2,1.111,nan,nan,nan,nan,nan,-0.046,nan,nan,-0.079,-0.06,-0.301,-0.046,nan,500,Spoiled
276676,0,0,0,0,0,0,10,0,0,6,31,1,10,0,nan,nan,nan,nan,1.111,nan,nan,1.2,1.148,1,1.111,nan,nan,nan,nan,nan,-0.046,nan,nan,-0.079,-0.06,0,-0.046,nan,500,Spoiled
277746,0,0,0,1,0,0,10,0,0,6,31,1,10,0,nan,inf,nan,nan,1.111,nan,nan,1.2,1.148,1,1.111,nan,nan,inf,nan,nan,-0.046,nan,nan,-0.079,-0.06,0,-0.046,nan,500,Spoiled
278814,0,0,0,0,0,0,10,0,0,6,31,2,10,0,nan,nan,nan,nan,1.111,nan,nan,1.2,1.148,2,1.111,nan,nan,nan,nan,nan,-0.046,nan,nan,-0.079,-0.06,-0.301,-0.046,nan,500,Spoiled
279883,0,0,0,1,0,0,10,0,0,6,31,2,10,0,nan,inf,nan,nan,1.111,nan,nan,1.2,1.148,2,1.111,nan,nan,inf,nan,nan,-0.046,nan,nan,-0.079,-0.06,-0.301,-0.046,nan,500,Spoiled
280953,0,0,0,1,0,0,10,0,0,6,31,2,10,0,nan,inf,nan,nan,1.111,nan,nan,1.2,1.148,2,1.111,nan,nan,inf,nan,nan,-0.046,nan,nan,-0.079,-0.06,-0.301,-0.046,nan,500,Spoiled
282023,0,0,0,0,0,0,10,0,0,6,31,1,10,0,nan,nan,nan,nan,1.111,nan,nan,1.2,1.148,1,1.111,nan,nan,nan,nan,nan,-0.046,nan,nan,-0.079,-0.06,0,-0.046,nan,500,Spoiled
283093,0,0,1,1,0,0,10,0,1,6,31,2,10,0,inf,inf,nan,nan,1.111,nan,inf,1.2,1.148,2,1.111,nan,inf,inf,nan,nan,-0.046,nan,inf,-0.079,-0.06,-0.301,-0.046,nan,500,Spoiled
284162,0,0,0,0,0,0,10,0,0,6,31,2,10,0,nan,nan,nan,nan,1.111,nan,nan,1.2,1.148,2,1.111,nan,nan,nan,nan,nan,-0.046,nan,nan,-0.079,-0.06,-0.301,-0.046,nan,500,Spoiled
285231,0,0,0,0,0,0,10,0,0,6,31,2,10,0,nan,nan,nan,nan,1.111,nan,nan,1.2,1.148,2,1.111,nan,nan,nan,nan,nan,-0.046,nan,nan,-0.079,-0.06,-0.301,-0.046,nan,500,Spoiled
286301,0,0,0,1,0,0,10,0,0,6,31,2,10,0,nan,inf,nan,nan,1.111,nan,nan,1.2,1.148,2,1.111,nan,nan,inf,nan,nan,-0.046,nan,nan,-0.079,-0.06,-0.301,-0.046,nan,500,Spoiled
287371,0,0,0,0,0,0,10,0,0,6,31,2,10,0,nan,nan,nan,nan,1.111,nan,nan,1.2,1.148,2,1.111,nan,nan,nan,nan,nan,-0.046,nan,nan,-0.079,-0.06,-0.301,-0.046,nan,500,Spoiled
288439,0,0,0,1,0,0,10,0,0,6,31,2,10,0,nan,inf,nan,nan,1.111,nan,nan,1.2,1.148,2,1.111,nan,nan,inf,nan,nan,-0.046,nan,nan,-0.079,-0.06,-0.301,-0.046,nan,500,Spoiled
289509,0,0,0,1,0,0,10,0,0,6,31,1,10,0,nan,inf,nan,nan,1.111,nan,nan,1.2,1.148,1,1.111,nan,nan,inf,nan,nan,-0.046,nan,nan,-0.079,-0.06,0,-0.046,nan,500,Spoiled
290578,0,0,0,0,0,0,10,0,0,6,31,1,10,0,nan,nan,nan,nan,1.111,nan,nan,1.2,1.148,1,1.111,nan,nan,nan,nan,nan,-0.046,nan,nan,-0.079,-0.06,0,-0.046,nan,500,Spoiled
291647,0,0,0,0,0,0,10,0,0,6,31,2,10,0,nan,nan,nan,nan,1.111,nan,nan,1.2,1.148,2,1.111,nan,nan,nan,nan,nan,-0.046,nan,nan,-0.079,-0.06,-0.301,-0.046,nan,500,Spoiled
292716,0,0,0,0,0,0,10,0,0,6,31,2,10,0,nan,nan,nan,nan,1.111,nan,nan,1.2,1.148,2,1.111,nan,nan,nan,nan,nan,-0.046,nan,nan,-0.079,-0.06,-0.301,-0.046,nan,500,Spoiled
293786,0,0,0,0,0,0,10,0,0,6,31,2,10,0,nan,nan,nan,nan,1.111,nan,nan,1.2,1.148,2,1.111,nan,nan,nan,nan,nan,-0.046,nan,nan,-0.079,-0.06,-0.301,-0.046,nan,500,Spoiled
294854,0,0,0,1,0,0,10,0,0,5,31,2,10,0,nan,inf,nan,nan,1.111,nan,nan,1,1.148,2,1.111,nan,nan,inf,nan,nan,-0.046,nan,nan,0,-0.06,-0.301,-0.046,nan,500,Spoiled
295924,0,0,0,0,0,0,10,0,0,6,31,2,10,0,nan,nan,nan,nan,1.111,nan,nan,1.2,1.148,2,1.111,nan,nan,nan,nan,nan,-0.046,nan,nan,-0.079,-0.06,-0.301,-0.046,nan,500,Spoiled
296994,0,0,0,1,0,0,10,0,1,6,31,2,10,0,nan,inf,nan,nan,1.111,nan,inf,1.2,1.148,2,1.111,nan,nan,inf,nan,nan,-0.046,nan,inf,-0.079,-0.06,-0.301,-0.046,nan,500,Spoiled
298064,0,0,0,1,0,0,10,0,0,6,31,2,10,0,nan,inf,nan,nan,1.111,nan,nan,1.2,1.148,2,1.111,nan,nan,inf,nan,nan,-0.046,nan,nan,-0.079,-0.06,-0.301,-0.046,nan,500,Spoiled
299134,0,0,0,0,0,0,10,0,0,6,31,2,10,0,nan,nan,nan,nan,1.111,nan,nan,1.2,1.148,2,1.111,nan,nan,nan,nan,nan,-0.046,nan,nan,-0.079,-0.06,-0.301,-0.046,nan,500,Spoiled
300204,0,0,0,0,0,0,10,0,0,6,31,2,10,0,nan,nan,nan,nan,1.111,nan,nan,1.2,1.148,2,1.111,nan,nan,nan,nan,nan,-0.046,nan,nan,-0.079,-0.06,-0.301,-0.046,nan,500,Spoiled
301274,0,0,0,0,0,0,10,0,0,6,31,2,10,0,nan,nan,nan,nan,1.111,nan,nan,1.2,1.148,2,1.111,nan,nan,nan,nan,nan,-0.046,nan,nan,-0.079,-0.06,-0.301,-0.046,nan,500,Spoiled
302344,0,0,0,1,0,0,10,0,0,6,31,2,10,0,nan,inf,nan,nan,1.111,nan,nan,1.2,1.148,2,1.111,nan,nan,inf,nan,nan,-0.046,nan,nan,-0.079,-0.06,-0.301,-0.046,nan,500,Spoiled
303413,0,0,0,1,0,0,10,0,0,6,31,2,10,0,nan,inf,nan,nan,1.111,nan,nan,1.2,1.148,2,1.111,nan,nan,inf,nan,nan,-0.046,nan,nan,-0.079,-0.06,-0.301,-0.046,nan,500,Spoiled
304483,0,0,0,1,0,0,10,0,0,6,31,2,10,0,nan,inf,nan,nan,1.111,nan,nan,1.2,1.148,2,1.111,nan,nan,inf,nan,nan,-0.046,nan,nan,-0.079,-0.06,-0.301,-0.046,nan,500,Spoiled
305553,0,0,0,0,0,0,10,0,0,6,31,1,10,0,nan,nan,nan,nan,1.111,nan,nan,1.2,1.148,1,1.111,nan,nan,nan,nan,nan,-0.046,nan,nan,-0.079,-0.06,0,-0.046,nan,500,Spoiled
306622,0,0,0,1,0,0,10,0,1,6,31,2,10,0,nan,inf,nan,nan,1.111,nan,inf,1.2,1.148,2,1.111,nan,nan,inf,nan,nan,-0.046,nan,inf,-0.079,-0.06,-0.301,-0.046,nan,500,Spoiled
307692,0,0,0,0,0,0,10,0,0,6,31,2,10,0,nan,nan,nan,nan,1.111,nan,nan,1.2,1.148,2,1.111,nan,nan,nan,nan,nan,-0.046,nan,nan,-0.079,-0.06,-0.301,-0.046,nan,500,Spoiled
308760,0,0,0,0,0,0,10,0,0,6,31,2,10,0,nan,nan,nan,nan,1.111,nan,nan,1.2,1.148,2,1.111,nan,nan,nan,nan,nan,-0.046,nan,nan,-0.079,-0.06,-0.301,-0.046,nan,500,Spoiled
309830,0,0,0,1,0,0,10,0,0,6,31,2,10,0,nan,inf,nan,nan,1.111,nan,nan,1.2,1.148,2,1.111,nan,nan,inf,nan,nan,-0.046,nan,nan,-0.079,-0.06,-0.301,-0.046,nan,500,Spoiled
310900,0,0,0,1,0,0,10,0,0,6,31,2,10,0,nan,inf,nan,nan,1.111,nan,nan,1.2,1.148,2,1.111,nan,nan,inf,nan,nan,-0.046,nan,nan,-0.079,-0.06,-0.301,-0.046,nan,500,Spoiled
311969,0,0,0,0,0,0,11,0,0,6,32,2,10,0,nan,nan,nan,nan,1.222,nan,nan,1.2,1.185,2,1.111,nan,nan,nan,nan,nan,-0.087,nan,nan,-0.079,-0.074,-0.301,-0.046,nan,500,Spoiled
313039,0,0,0,0,0,0,10,0,0,6,32,1,10,0,nan,nan,nan,nan,1.111,nan,nan,1.2,1.185,1,1.111,nan,nan,nan,nan,nan,-0.046,nan,nan,-0.079,-0.074,0,-0.046,nan,500,Spoiled
314108,0,0,0,0,0,0,11,0,0,6,32,2,10,0,nan,nan,nan,nan,1.222,nan,nan,1.2,1.185,2,1.111,nan,nan,nan,nan,nan,-0.087,nan,nan,-0.079,-0.074,-0.301,-0.046,nan,500,Spoiled
315177,0,0,0,0,0,0,10,0,0,6,32,2,11,0,nan,nan,nan,nan,1.111,nan,nan,1.2,1.185,2,1.222,nan,nan,nan,nan,nan,-0.046,nan,nan,-0.079,-0.074,-0.301,-0.087,nan,500,Spoiled
316247,0,0,0,1,0,0,10,0,0,6,31,2,10,0,nan,inf,nan,nan,1.111,nan,nan,1.2,1.148,2,1.111,nan,nan,inf,nan,nan,-0.046,nan,nan,-0.079,-0.06,-0.301,-0.046,nan,500,Spoiled
317317,0,0,0,0,0,0,10,0,0,6,32,2,11,0,nan,nan,nan,nan,1.111,nan,nan,1.2,1.185,2,1.222,nan,nan,nan,nan,nan,-0.046,nan,nan,-0.079,-0.074,-0.301,-0.087,nan,500,Spoiled
318386,0,0,0,0,0,0,11,0,0,6,32,2,10,0,nan,nan,nan,nan,1.222,nan,nan,1.2,1.185,2,1.111,nan,nan,nan,nan,nan,-0.087,nan,nan,-0.079,-0.074,-0.301,-0.046,nan,500,Spoiled
319456,0,0,1,1,0,0,11,0,0,6,32,2,11,0,inf,inf,nan,nan,1.222,nan,nan,1.2,1.185,2,1.222,nan,inf,inf,nan,nan,-0.087,nan,nan,-0.079,-0.074,-0.301,-0.087,nan,500,Spoiled
320526,0,0,0,0,0,0,10,0,0,6,32,2,10,0,nan,nan,nan,nan,1.111,nan,nan,1.2,1.185,2,1.111,nan,nan,nan,nan,nan,-0.046,nan,nan,-0.079,-0.074,-0.301,-0.046,nan,500,Spoiled
321596,0,0,1,1,0,0,10,0,0,6,32,2,10,0,inf,inf,nan,nan,1.111,nan,nan,1.2,1.185,2,1.111,nan,inf,inf,nan,nan,-0.046,nan,nan,-0.079,-0.074,-0.301,-0.046,nan,500,Spoiled
322665,0,0,0,0,0,0,10,0,1,5,32,2,11,0,nan,nan,nan,nan,1.111,nan,inf,1,1.185,2,1.222,nan,nan,nan,nan,nan,-0.046,nan,inf,0,-0.074,-0.301,-0.087,nan,500,Spoiled
323734,0,0,1,1,0,0,11,0,0,6,32,2,11,0,inf,inf,nan,nan,1.222,nan,nan,1.2,1.185,2,1.222,nan,inf,inf,nan,nan,-0.087,nan,nan,-0.079,-0.074,-0.301,-0.087,nan,500,Spoiled
324803,0,0,0,0,0,0,10,0,0,6,32,2,11,0,nan,nan,nan,nan,1.111,nan,nan,1.2,1.185,2,1.222,nan,nan,nan,nan,nan,-0.046,nan,nan,-0.079,-0.074,-0.301,-0.087,nan,500,Spoiled
325873,0,0,0,0,0,0,10,0,0,6,32,2,10,0,nan,nan,nan,nan,1.111,nan,nan,1.2,1.185,2,1.111,nan,nan,nan,nan,nan,-0.046,nan,nan,-0.079,-0.074,-0.301,-0.046,nan,500,Spoiled
326942,0,0,0,0,0,0,11,0,0,6,32,2,10,0,nan,nan,nan,nan,1.222,nan,nan,1.2,1.185,2,1.111,nan,nan,nan,nan,nan,-0.087,nan,nan,-0.079,-0.074,-0.301,-0.046,nan,500,Spoiled
328012,0,0,0,1,0,0,10,0,0,6,31,2,10,0,nan,inf,nan,nan,1.111,nan,nan,1.2,1.148,2,1.111,nan,nan,inf,nan,nan,-0.046,nan,nan,-0.079,-0.06,-0.301,-0.046,nan,500,Spoiled
329080,0,0,0,1,0,0,10,0,0,6,31,2,10,0,nan,inf,nan,nan,1.111,nan,nan,1.2,1.148,2,1.111,nan,nan,inf,nan,nan,-0.046,nan,nan,-0.079,-0.06,-0.301,-0.046,nan,500,Spoiled
330149,0,0,0,0,0,0,10,0,0,6,31,2,10,0,nan,nan,nan,nan,1.111,nan,nan,1.2,1.148,2,1.111,nan,nan,nan,nan,nan,-0.046,nan,nan,-0.079,-0.06,-0.301,-0.046,nan,500,Spoiled
331218,0,0,0,0,0,0,10,0,0,6,31,2,10,0,nan,nan,nan,nan,1.111,nan,nan,1.2,1.148,2,1.111,nan,nan,nan,nan,nan,-0.046,nan,nan,-0.079,-0.06,-0.301,-0.046,nan,500,Spoiled
332288,0,0,0,0,0,0,10,0,0,6,31,2,10,0,nan,nan,nan,nan,1.111,nan,nan,1.2,1.148,2,1.111,nan,nan,nan,nan,nan,-0.046,nan,nan,-0.079,-0.06,-0.301,-0.046,nan,500,Spoiled
333357,0,0,0,0,0,0,10,0,0,6,31,2,10,0,nan,nan,nan,nan,1.111,nan,nan,1.2,1.148,2,1.111,nan,nan,nan,nan,nan,-0.046,nan,nan,-0.079,-0.06,-0.301,-0.046,nan,500,Spoiled
334425,0,0,0,0,0,0,10,0,1,6,31,2,10,0,nan,nan,nan,nan,1.111,nan,inf,1.2,1.148,2,1.111,nan,nan,nan,nan,nan,-0.046,nan,inf,-0.079,-0.06,-0.301,-0.046,nan,500,Spoiled
335495,0,0,0,0,0,0,10,0,0,6,31,2,11,0,nan,nan,nan,nan,1.111,nan,nan,1.2,1.148,2,1.222,nan,nan,nan,nan,nan,-0.046,nan,nan,-0.079,-0.06,-0.301,-0.087,nan,500,Spoiled
336563,0,0,0,1,0,0,10,0,0,6,31,2,10,0,nan,inf,nan,nan,1.111,nan,nan,1.2,1.148,2,1.111,nan,nan,inf,nan,nan,-0.046,nan,nan,-0.079,-0.06,-0.301,-0.046,nan,500,Spoiled
337632,0,0,0,1,0,0,10,0,0,6,31,2,11,0,nan,inf,nan,nan,1.111,nan,nan,1.2,1.148,2,1.222,nan,nan,inf,nan,nan,-0.046,nan,nan,-0.079,-0.06,-0.301,-0.087,nan,500,Spoiled
338701,0,0,1,1,0,0,10,0,0,6,31,2,10,0,inf,inf,nan,nan,1.111,nan,nan,1.2,1.148,2,1.111,nan,inf,inf,nan,nan,-0.046,nan,nan,-0.079,-0.06,-0.301,-0.046,nan,500,Spoiled
339771,0,0,0,0,0,0,10,0,0,6,31,2,10,0,nan,nan,nan,nan,1.111,nan,nan,1.2,1.148,2,1.111,nan,nan,nan,nan,nan,-0.046,nan,nan,-0.079,-0.06,-0.301,-0.046,nan,500,Spoiled
340840,0,0,0,0,0,0,10,0,0,6,31,2,10,0,nan,nan,nan,nan,1.111,nan,nan,1.2,1.148,2,1.111,nan,nan,nan,nan,nan,-0.046,nan,nan,-0.079,-0.06,-0.301,-0.046,nan,500,Spoiled
341910,0,0,0,0,0,0,10,0,0,6,31,2,10,0,nan,nan,nan,nan,1.111,nan,nan,1.2,1.148,2,1.111,nan,nan,nan,nan,nan,-0.046,nan,nan,-0.079,-0.06,-0.301,-0.046,nan,500,Spoiled
342979,0,0,0,1,0,0,10,0,0,6,31,2,10,0,nan,inf,nan,nan,1.111,nan,nan,1.2,1.148,2,1.111,nan,nan,inf,nan,nan,-0.046,nan,nan,-0.079,-0.06,-0.301,-0.046,nan,500,Spoiled
344049,0,0,0,0,0,0,10,0,0,6,31,1,10,0,nan,nan,nan,nan,1.111,nan,nan,1.2,1.148,1,1.111,nan,nan,nan,nan,nan,-0.046,nan,nan,-0.079,-0.06,0,-0.046,nan,500,Spoiled
345119,0,0,0,1,0,0,10,0,0,6,32,2,10,0,nan,inf,nan,nan,1.111,nan,nan,1.2,1.185,2,1.111,nan,nan,inf,nan,nan,-0.046,nan,nan,-0.079,-0.074,-0.301,-0.046,nan,500,Spoiled
346189,0,0,1,0,0,0,10,0,0,6,31,2,10,0,inf,nan,nan,nan,1.111,nan,nan,1.2,1.148,2,1.111,nan,inf,nan,nan,nan,-0.046,nan,nan,-0.079,-0.06,-0.301,-0.046,nan,500,Spoiled
